treatment,replicate,obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,?Vc,Edyn,Hr,Hs,dHs/dt,?Vh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,?CO2:MN,?CO2:SLP,?CO2:SD,?CO2:OK,?H2O:MN,?H2O:SLP,?H2O:SD,?H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
aqua,7,1454,1694094746,3615.9,20230907 08:52:25,8:52:25,1,1694094738,0.000902959,0.902959357,3.420175002,896.8757083,782.0471484,77.93245758,89.37533784,0.058617914,4.056183001,0.058151338,0.036386197,238.0497734,27.26062807,25.1901,3.215893706,53.69199225,1.706743321,3.178766981,1.509150386,-39.82050766,-42.62104636,320.7768579,476.3850774,28.67305898,0.906265473,3.420175002,937.5499792,925.2963091,1.721071926,91.33383491,0.902959357,16.68081658,17.12433636,-5.07E-06,100.24,0,0,1,0,53010.78572,1499.99875,1264.498886,0.84299996,0.158699981,3,0.5,0: Broadleaf,2,TRUE,1694094738,896.8757083,911.6099167,17.12705833,16.68195,892.2522083,16.9663125,600.3552917,99.55189583,0.099970096,24.99519583,25.1901,999.9,0,0,10003.22958,498.554875,327.1670833,-14.7341625,912.5041667,927.0752917,0.445110167,911.6099167,16.68195,1.705030417,1.660719167,14.94230417,14.53404583,1499.99875,0.900000125,0.099999833,33,30875.16667,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.72684878,-0.158843206,0.077451083,0,0.44486961,0.00282692,0.00065101,1,1,2,2-Jan,3.20478,2.73506,0.170617,0.172156,0.087495,0.0848707,26478.7,20686.3,30391.9,27010.8,37637.8,37644.8,46062.3,46261.4,2.11157,1.58235,-0.038065,0,25.801,999.9,48.6,34.3,26.5239,64.3041,25.5008,1,0.437668,3.88619,20.1894,5.23661,11.9081,5.00965,3.29488,8100.7,9999,8341.5,999.9,1.86584,1.86371,1.8669,1.86646,1.86034,1.86325,1.86222,1.86721,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.706,0.1606,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62,62,2.04956,2.46094,1.65283,2.28516,1.55029,2.37793,38.6487,16.1634,19,633.759,337.603,21.213,32.9566,30.0001,32.8783,32.8804,40.9477,41.6755,0,21.2163,936.79,16.7219,106.121,97.3002
aqua,7,1455,1694094748,3617.9,20230907 08:52:27,8:52:27,1,1694094740,0.000904829,0.904829111,3.564990683,900.2239583,781.6070149,77.88858219,89.70897962,0.058752638,4.056759095,0.05828399,0.036469288,238.0499273,27.26001948,25.18819583,3.215529162,53.69022781,1.706692745,3.178777246,1.508836417,-39.90296381,-42.19879661,320.7994004,476.7475672,28.65862139,0.906030245,3.564990683,940.8622953,928.682103,1.697045276,91.33383491,0.904829111,16.68007967,17.12450606,-4.78E-06,100.24,0,0,1,0,53021.10102,1499.999583,1264.499607,0.842999972,0.158699996,3,0.5,0: Broadleaf,2,TRUE,1694094740,900.2239583,914.9520417,17.12655417,16.68157083,895.57975,16.965825,600.368375,99.55187917,0.099967229,24.99525,25.18819583,999.9,0,0,10005.26292,498.5523333,326.9777083,-14.72805833,915.9102917,930.47375,0.444977583,914.9520417,16.68157083,1.70498,1.660681667,14.94184583,14.5337,1499.999583,0.899999958,0.100000008,33,30875.17917,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.720385,-0.173457411,0.078474529,0,0.444917175,0.001021925,0.000603021,1,1,2,2-Jan,3.20479,2.7353,0.171024,0.172545,0.0874948,0.0848712,26465.6,20676.5,30391.8,27010.7,37637.8,37644.8,46062.4,46261.4,2.1117,1.5824,-0.0378042,0,25.801,999.9,48.6,34.3,26.5238,64.7341,25.3205,1,0.437614,3.88411,20.1898,5.239,11.9081,5.0102,3.29525,8100.7,9999,8341.5,999.9,1.86584,1.86371,1.8669,1.86646,1.86034,1.86325,1.86222,1.86721,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.727,0.1607,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62,62.1,2.05322,2.4646,1.65283,2.28516,1.55029,2.3291,38.6241,16.1634,19,633.859,337.632,21.2147,32.9566,30.0001,32.8783,32.8804,41.0438,41.6755,0,21.2163,936.79,16.7219,106.121,97.3002
aqua,7,1456,1694094750,3619.9,20230907 08:52:29,8:52:29,1,1694094742,0.000904403,0.904402548,3.637921533,903.5666667,782.8670999,78.01418146,90.0421207,0.058735208,4.056590749,0.058266817,0.036458532,238.0499409,27.25998392,25.18655,3.215214104,53.68925581,1.706641073,3.178738552,1.508573031,-39.88415236,-41.88175451,320.8152398,477.0992738,28.6322287,0.905814521,3.637921533,944.2017884,932.053303,1.685762364,91.33383491,0.904402548,16.68004726,17.12423576,3.23E-07,100.24,0,0,1,0,53018.12117,1499.999583,1264.499627,0.842999986,0.158700005,3,0.5,0: Broadleaf,2,TRUE,1694094742,903.5666667,918.2831667,17.12602917,16.68114583,898.9018333,16.96532083,600.3606667,99.55193333,0.099950717,24.99504583,25.18655,999.9,0,0,10004.66375,498.5483333,326.8382083,-14.716525,919.31075,933.8609583,0.444878583,918.2831667,16.68114583,1.70492875,1.660640417,14.941375,14.53331667,1499.999583,0.899999875,0.100000104,33,30875.17917,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.71212927,0.097820906,0.083828097,1,0.444985073,-0.002029652,0.000475427,1,2,2,2-Feb,3.20457,2.73532,0.171429,0.172951,0.0874925,0.0848669,26452.7,20666.2,30391.9,27010.5,37638,37644.9,46062.5,46261.3,2.11167,1.58228,-0.0375845,0,25.801,999.9,48.6,34.3,26.5222,64.3841,25.5889,1,0.43782,3.88499,20.1893,5.23751,11.9081,5.00965,3.29488,8101,9999,8341.5,999.9,1.86584,1.86371,1.86689,1.86646,1.86033,1.86325,1.86224,1.86721,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.748,0.1606,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.1,62.1,2.06055,2.45483,1.65283,2.28516,1.55029,2.38159,38.6241,16.1722,19,633.839,337.561,21.2162,32.9566,30.0001,32.8783,32.8804,41.1802,41.6755,0,21.2193,941.8,16.7219,106.121,97.2998
aqua,7,1457,1694094752,3621.9,20230907 08:52:31,8:52:31,1,1694094744,0.000903074,0.903073846,3.882291733,906.904375,779.3630799,77.66498645,90.3747147,0.058655519,4.056737832,0.058188409,0.036409413,238.0499525,27.25997917,25.18528333,3.214971648,53.68800478,1.706583076,3.178704597,1.508388572,-39.82555661,-41.64542935,320.8271099,477.4060765,28.59463945,0.905849859,3.882291733,947.5983493,935.4055697,1.672635056,91.33383491,0.903073846,16.67967015,17.1232303,-1.51E-06,100.24,0,0,1,0,53020.78837,1499.999583,1264.499608,0.842999973,0.158700012,3,0.5,0: Broadleaf,2,TRUE,1694094744,906.904375,921.604,17.12545,16.6805375,902.2189583,16.96476667,600.3450833,99.55189167,0.099975933,24.99486667,25.18528333,999.9,0,0,10005.18667,498.5479167,326.746125,-14.6996375,922.706125,937.2375417,0.444907583,921.604,16.6805375,1.70487125,1.66058,14.94084583,14.53274583,1499.999583,0.899999708,0.10000025,33,30875.17083,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.7125025,0.375925328,0.085379012,0,0.44496945,-0.002140998,0.000472866,1,1,2,2-Jan,3.20436,2.73514,0.171827,0.173369,0.0874894,0.084859,26440.1,20655.7,30392.1,27010.5,37638.4,37645.1,46062.7,46261.1,2.11157,1.58215,-0.0377074,0,25.8,999.9,48.6,34.3,26.5252,63.9441,26.1979,1,0.437698,3.88155,20.1893,5.23721,11.9081,5.0097,3.29488,8101,9999,8341.5,999.9,1.86584,1.86371,1.8669,1.86646,1.86033,1.86325,1.86228,1.86721,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.767,0.1606,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.1,62.1,2.06665,2.44995,1.65283,2.28516,1.55029,2.47314,38.6241,16.1722,19,633.758,337.491,21.2174,32.9566,30.0001,32.8783,32.8804,41.3048,41.6755,0,21.2193,946.81,16.7219,106.122,97.2995
aqua,7,1458,1694094754,3623.9,20230907 08:52:33,8:52:33,1,1694094746,0.000903836,0.90383638,3.885717728,910.2385417,782.6116194,77.98860676,90.70685117,0.058705345,4.05746479,0.058237529,0.036440176,238.0499019,27.25941337,25.1849875,3.214915023,53.68635572,1.706527265,3.178698279,1.508387758,-39.85918436,-41.59547128,320.8300057,477.425252,28.64014599,0.906025497,3.885717728,951.1055893,938.7910545,1.692255723,91.33383491,0.90383638,16.67815876,17.12211394,-3.72E-06,100.24,0,0,1,0,53033.82243,1499.999167,1264.499267,0.84299998,0.158700023,3,0.5,0: Broadleaf,2,TRUE,1694094746,910.2385417,924.9626667,17.1249125,16.67990833,905.5325,16.96425417,600.338125,99.55178333,0.099953017,24.99483333,25.1849875,999.9,0,0,10007.76167,498.5490417,326.7053333,-14.72420833,926.0978333,940.652625,0.445000458,924.9626667,16.67990833,1.704815417,1.660515417,14.9403375,14.53214167,1499.999167,0.899999583,0.100000379,33,30875.175,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.72424878,-0.005885017,0.096419108,1,0.444940073,0.000308362,0.000434624,1,2,2,2-Feb,3.20439,2.73522,0.172235,0.173777,0.0874857,0.0848589,26427.2,20645.5,30392.3,27010.5,37638.7,37645.2,46062.9,46261.1,2.11175,1.58212,-0.0371635,0,25.7989,999.9,48.6,34.3,26.5234,64.4641,26.5425,1,0.437459,3.88132,20.1897,5.2393,11.9081,5.0104,3.29525,8101,9999,8341.5,999.9,1.86584,1.86371,1.86691,1.86646,1.86034,1.86325,1.86226,1.86722,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.789,0.1606,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.1,62.2,2.07153,2.45483,1.65283,2.28516,1.55029,2.52441,38.6241,16.1809,19,633.898,337.477,21.2189,32.9566,30.0001,32.8783,32.8804,41.4004,41.6755,0,21.2234,946.81,16.7219,106.122,97.2996
aqua,7,1459,1694094756,3625.9,20230907 08:52:35,8:52:35,1,1694094748,0.000904394,0.904393812,3.935915411,913.5732917,784.5693418,78.18377975,91.03926092,0.058741629,4.057209786,0.058273207,0.036462529,238.0497697,27.25958468,25.18470833,3.21486159,53.68394735,1.706465124,3.178725128,1.508396466,-39.88376713,-41.50080725,320.8352523,477.5004476,28.73727313,0.905779009,3.935915411,954.6616961,942.2082667,1.710772925,91.33383491,0.904393812,16.67718301,17.12142727,-4.72E-06,100.24,0,0,1,0,53029.22975,1499.998333,1264.498565,0.84299998,0.158700023,3,0.5,0: Broadleaf,2,TRUE,1694094748,913.5732917,928.347625,17.12427083,16.67937917,908.846625,16.9636375,600.3269583,99.55194583,0.099895733,24.994975,25.18470833,999.9,0,0,10006.84583,498.54675,326.7160833,-14.77444167,929.4900833,944.0945,0.444892208,928.347625,16.67937917,1.704754583,1.660465,14.93977917,14.53167083,1499.998333,0.899999583,0.100000379,33,30875.1625,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.73432439,-0.231930314,0.109570171,0,0.444927878,0.000206174,0.000440285,1,1,2,2-Jan,3.20449,2.73509,0.172647,0.174187,0.0874831,0.0848617,26414,20635.3,30392.3,27010.6,37638.8,37645.4,46062.8,46261.5,2.11157,1.58232,-0.0372604,0,25.7988,999.9,48.6,34.3,26.5236,64.0841,26.3822,1,0.437637,3.87584,20.1895,5.23811,11.9081,5.00985,3.29488,8101,9999,8341.5,999.9,1.86584,1.86371,1.86691,1.86646,1.86033,1.86325,1.86224,1.86722,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.809,0.1606,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.2,62.2,2.07886,2.45605,1.65283,2.28516,1.55029,2.49268,38.6241,16.1809,19,633.759,337.589,21.2203,32.9566,30.0001,32.8783,32.8804,41.5316,41.6755,0,21.2234,951.82,16.7219,106.122,97.3002
aqua,7,1460,1694094758,3627.9,20230907 08:52:37,8:52:37,1,1694094750,0.000902047,0.902047001,3.83980002,916.9160833,790.1648368,78.74156532,91.37259,0.058588879,4.057059673,0.058122862,0.036368349,238.0497387,27.26038811,25.184225,3.214769081,53.68072426,1.706390224,3.178776457,1.508378856,-39.78027273,-41.33431725,320.844707,477.7798557,28.7109684,0.905539623,3.83980002,958.0679607,945.6409697,1.714474038,91.33383491,0.902047001,16.67745351,17.12052182,-2.35E-06,100.24,0,0,1,0,53026.49528,1499.997917,1264.498252,0.843000006,0.158700046,3,0.5,0: Broadleaf,2,TRUE,1694094750,916.9160833,931.6784167,17.12347917,16.6787125,912.1688333,16.962875,600.3374583,99.55215,0.099924663,24.99524583,25.184225,999.9,0,0,10006.29583,498.5447083,326.73675,-14.76240417,932.890375,947.4811667,0.44477075,931.6784167,16.6787125,1.704679167,1.660402083,14.93909583,14.53108333,1499.997917,0.899999333,0.10000065,33,30875.15,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.75500244,-0.495660627,0.128700766,0,0.444875122,-0.001971805,0.000502346,1,1,2,2-Jan,3.20469,2.73504,0.173051,0.174554,0.0874797,0.084855,26401.2,20626.3,30392.4,27010.9,37639.1,37646.1,46063,46262,2.11147,1.58242,-0.0374876,0,25.7988,999.9,48.6,34.3,26.5258,64.1841,25.8013,1,0.437579,3.87404,20.1896,5.23945,11.9081,5.0095,3.29488,8101,9999,8341.5,999.9,1.86584,1.86371,1.8669,1.86646,1.86033,1.86325,1.86225,1.86722,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.83,0.1605,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.2,62.2,2.08496,2.45605,1.65283,2.28516,1.55029,2.42065,38.6241,16.1634,19,633.679,337.646,21.2221,32.9566,30.0001,32.8783,32.8804,41.6703,41.6755,0,21.2234,956.83,16.7219,106.123,97.3012
aqua,7,1461,1694094760,3629.9,20230907 08:52:39,8:52:39,1,1694094752,0.000904052,0.904051536,3.751797294,920.255125,796.042007,79.32706988,91.70513862,0.058721685,4.058611113,0.05825374,0.036450319,238.0500092,27.25930464,25.18359167,3.214647865,53.67797741,1.706315201,3.178799357,1.508332664,-39.86867272,-41.18510612,320.8536973,477.8499276,28.64791445,0.905649254,3.751797294,961.1702512,948.9977273,1.680225601,91.33383491,0.904051536,16.67629617,17.12033818,-3.20E-06,100.24,0,0,1,0,53054.28148,1499.999583,1264.499567,0.842999945,0.15870005,3,0.5,0: Broadleaf,2,TRUE,1694094752,920.255125,934.9869583,17.1227625,16.67795833,915.4872917,16.96218333,600.3599583,99.55194583,0.099918233,24.99536667,25.18359167,999.9,0,0,10011.78958,498.543,326.7488333,-14.7318375,936.2869583,950.8450833,0.444807292,934.9869583,16.67795833,1.704604583,1.66032375,14.93841667,14.53035833,1499.999583,0.899999042,0.100000863,33,30875.16667,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.7573125,-0.149120826,0.129272904,0,0.444894225,-0.001744109,0.000524442,1,1,2,2-Jan,3.20495,2.73554,0.173448,0.174945,0.0874789,0.0848501,26388.5,20616.5,30392.4,27010.9,37639.3,37646.4,46063.2,46262.2,2.1118,1.5822,-0.0375807,0,25.7988,999.9,48.6,34.3,26.5273,64.1041,25.3405,1,0.437564,3.87488,20.1901,5.242,11.9081,5.01005,3.29525,8101.2,9999,8341.5,999.9,1.86584,1.86372,1.8669,1.86646,1.86033,1.86325,1.86224,1.86722,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.85,0.1605,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.2,62.3,2.08984,2.45972,1.65283,2.28516,1.55029,2.33643,38.6241,16.1546,19,633.939,337.519,21.2236,32.9566,30.0001,32.8783,32.8804,41.7593,41.6755,0,21.226,956.83,16.7219,106.123,97.3015
aqua,7,1462,1694094762,3631.9,20230907 08:52:41,8:52:41,1,1694094754,0.00090696,0.90696034,3.942983339,923.581375,794.4377183,79.16700089,92.03637472,0.058906985,4.057460288,0.058435963,0.036564482,238.0500012,27.25922255,25.18395833,3.214718042,53.67650607,1.706254866,3.178774088,1.508463176,-39.99695098,-41.28280092,320.8475721,477.6178214,28.68507014,0.905971054,3.942983339,964.5608109,952.3405697,1.67215634,91.33383491,0.90696034,16.67489078,17.12034424,-1.25E-06,100.24,0,0,1,0,53033.66853,1499.999583,1264.499569,0.842999947,0.158700045,3,0.5,0: Broadleaf,2,TRUE,1694094754,923.581375,938.3332917,17.1222,16.67724167,918.7929583,16.96165,600.3655417,99.55169167,0.099922379,24.99523333,25.18395833,999.9,0,0,10007.755,498.5500833,326.790875,-14.75197083,939.6705417,954.2474583,0.444964917,938.3332917,16.67724167,1.704545,1.660248333,14.937875,14.52965833,1499.999583,0.899999125,0.100000783,33,30875.175,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.75567805,-0.123198606,0.132459438,0,0.444954366,0.001201756,0.00058794,1,1,2,2-Jan,3.20471,2.73528,0.173847,0.175364,0.0874782,0.0848444,26375.7,20606.1,30392.4,27010.9,37639.5,37646.7,46063.3,46262.1,2.11173,1.58228,-0.037495,0,25.7988,999.9,48.6,34.3,26.5234,64.2341,25.3966,1,0.437528,3.87284,20.1896,5.2393,11.9081,5.00895,3.29485,8101.2,9999,8341.5,999.9,1.86584,1.86372,1.86691,1.86646,1.86033,1.86325,1.86224,1.86722,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.871,0.1605,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.3,62.3,2.09595,2.4585,1.65283,2.28516,1.55029,2.35474,38.6487,16.1634,19,633.879,337.562,21.2248,32.9566,30,32.8783,32.8804,41.8979,41.6755,0,21.226,961.84,16.7219,106.123,97.3015
aqua,7,1463,1694094764,3633.9,20230907 08:52:43,8:52:43,1,1694094756,0.000904948,0.904948136,3.843743906,926.907,800.1098243,79.73206746,92.36758406,0.058765161,4.05581344,0.058296205,0.03647695,238.0499754,27.26038907,25.1849375,3.214905453,53.67459642,1.706184838,3.178756715,1.508720615,-39.9082128,-41.50019022,320.8350542,477.4766265,28.72154956,0.906288911,3.843743906,968.114652,955.7541333,1.70334646,91.33383491,0.904948136,16.67421176,17.11867879,-5.10E-07,100.24,0,0,1,0,53004.16196,1499.999583,1264.499534,0.842999923,0.158700028,3,0.5,0: Broadleaf,2,TRUE,1694094756,926.907,941.679,17.12153333,16.6764125,922.0980833,16.96100833,600.3573333,99.551425,0.099979146,24.99514167,25.1849375,999.9,0,0,10001.97375,498.56175,326.85225,-14.77202083,943.0535,957.6491667,0.445128125,941.679,16.6764125,1.70447375,1.66016125,14.93722917,14.52884583,1499.999583,0.899999292,0.100000596,33,30875.175,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.75244,-0.361015385,0.132664251,0,0.445004775,0.003620747,0.000685926,1,1,2,2-Jan,3.20445,2.73507,0.174251,0.17575,0.0874706,0.0848419,26363,20596.4,30392.6,27010.9,37639.9,37646.8,46063.5,46262.1,2.11173,1.58232,-0.0373311,0,25.7988,999.9,48.6,34.3,26.5232,64.3041,25.9335,1,0.437391,3.87524,20.1896,5.2396,11.9081,5.00895,3.29493,8101.2,9999,8341.5,999.9,1.86584,1.86372,1.8669,1.86646,1.86034,1.86325,1.86226,1.86722,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.892,0.1604,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.3,62.3,2.10327,2.44995,1.65283,2.28516,1.55029,2.42065,38.6241,16.1722,19,633.879,337.59,21.2263,32.9566,30,32.8783,32.8804,42.0258,41.6755,0,21.2295,966.85,16.7219,106.124,97.3014
aqua,7,1464,1694094766,3635.9,20230907 08:52:45,8:52:45,1,1694094758,0.000903433,0.903433459,3.9129217,930.2332917,801.2877662,79.84939245,92.6989857,0.05865869,4.056188245,0.058191468,0.036411335,238.0499163,27.26072486,25.18544583,3.215002751,53.67107986,1.706097637,3.178802516,1.508905114,-39.84141554,-41.56233925,320.8327556,477.4789172,28.75307286,0.906468452,3.9129217,971.4034992,959.1204667,1.684880544,91.33383491,0.903433459,16.67319681,17.1169703,-6.83E-06,100.24,0,0,1,0,53010.83472,1499.999167,1264.49921,0.842999942,0.158700032,3,0.5,0: Broadleaf,2,TRUE,1694094758,930.2332917,945.022875,17.12067083,16.67545417,925.4037917,16.960175,600.3475417,99.5513625,0.09996855,24.99538333,25.18544583,999.9,0,0,10003.30167,498.569625,326.8979167,-14.78960417,946.436875,961.0488333,0.445215583,945.022875,16.67545417,1.704386667,1.660065,14.9364375,14.52795,1499.999167,0.899999292,0.100000617,33,30875.17083,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.75542195,-0.35618676,0.12885472,0,0.44506778,0.004104732,0.000689077,1,1,2,2-Jan,3.20442,2.73537,0.174653,0.176161,0.0874675,0.0848394,26350.2,20586,30392.7,27010.8,37640.2,37646.7,46063.6,46261.8,2.11185,1.58232,-0.0372492,0,25.7988,999.9,48.6,34.3,26.5236,64.1341,26.4143,1,0.437467,3.87231,20.1902,5.24155,11.9081,5.01005,3.29523,8101.2,9999,8341.5,999.9,1.86584,1.86372,1.86689,1.86646,1.86033,1.86325,1.86226,1.86721,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.912,0.1603,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.3,62.4,2.10693,2.44995,1.65283,2.28516,1.55029,2.49512,38.6241,16.1809,19,633.978,337.589,21.2276,32.9566,30.0001,32.8783,32.8804,42.1155,41.6755,0,21.2295,966.85,16.7225,106.124,97.3009
aqua,7,1465,1694094768,3637.9,20230907 08:52:47,8:52:47,1,1694094760,0.000905994,0.905994086,3.727324399,933.5645,809.8423903,80.70195621,93.03104196,0.058818649,4.055512462,0.058348809,0.036509906,238.0499871,27.2611963,25.18605833,3.215119991,53.666643,1.706017202,3.178915442,1.509102789,-39.95433918,-41.55905876,320.8344097,477.3709989,28.80819799,0.906623064,3.727324399,974.8550523,962.5380545,1.705826891,91.33383491,0.905994086,16.67186383,17.11689879,-5.73E-06,100.24,0,0,1,0,52998.62101,1499.999583,1264.499563,0.842999943,0.158700036,3,0.5,0: Broadleaf,2,TRUE,1694094760,933.5645,948.3835833,17.11984583,16.67454167,928.714375,16.95937917,600.3324583,99.55150417,0.099930696,24.99597917,25.18605833,999.9,0,0,10000.90458,498.5731667,326.9295833,-14.8191125,949.82525,964.4656667,0.445304583,948.3835833,16.67454167,1.70430625,1.659975833,14.93570833,14.527125,1499.999583,0.89999925,0.100000658,33,30875.175,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-14.7626878,-0.382921254,0.129702752,0,0.445125976,0.004083617,0.000691732,1,1,2,2-Jan,3.20435,2.7352,0.175054,0.17658,0.0874665,0.0848375,26337.3,20575.3,30392.6,27010.6,37640.2,37646.6,46063.6,46261.6,2.11153,1.58245,-0.0370108,0,25.7978,999.9,48.6,34.3,26.5218,64.5341,26.5665,1,0.437442,3.87134,20.1898,5.23885,11.9081,5.00935,3.29478,8101.2,9999,8341.5,999.9,1.86584,1.86372,1.86689,1.86645,1.86033,1.86325,1.86224,1.8672,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,4.932,0.1603,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,62.4,62.4,2.11426,2.45361,1.65283,2.28516,1.55029,2.50488,38.6241,16.1809,19,633.719,337.66,21.229,32.9566,30.0001,32.8783,32.8804,42.2496,41.6755,0,21.2295,971.86,16.722,106.124,97.3003
